name,served,landed,predict_land,internal_name,has_own_internalname,iname_eq_filename_ci,registry_owner,class_abstract,parent,cookrule_eff,shipping_version,pool_eff,hero,xp,n_objectives,path
Oath_RezAllies_2,True,False,False,OathRezAlliesMission_2,True,False,,False,Oath_RezAllies_Base,Production,0.16,HunterMissions,SHIELDBOT,20000,1,/Game/Loki/Core/Missions/HunterMissions/Oath/ReviveAllies/DA_Mission_Oath_RezAllies_2.1
Oath_RezAllies_3,True,False,False,OathRezAlliesMission_3,True,False,,False,Oath_RezAllies_Base,Production,0.16,HunterMissions,SHIELDBOT,20000,1,/Game/Loki/Core/Missions/HunterMissions/Oath/ReviveAllies/DA_Mission_Oath_RezAllies_3.1
Oath_RezAllies_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,SHIELDBOT,,1,/Game/Loki/Core/Missions/HunterMissions/Oath/ReviveAllies/DA_Mission_Oath_RezAllies_Base.1
Oath_WallStunEnemies_1,True,True,True,Oath_WallStunEnemies_1,True,True,Oath_WallStunEnemies_1,False,Oath_WallStunEnemies_Base,Production,0.16,HunterMissions,SHIELDBOT,10000,1,/Game/Loki/Core/Missions/HunterMissions/Oath/OathMeleeEnemiesIntoWall/DA_Mission_Oath_WallStunEnemies_1.1
Oath_WallStunEnemies_2,True,True,True,Oath_WallStunEnemies_2,True,True,Oath_WallStunEnemies_2,False,Oath_WallStunEnemies_Base,Production,0.16,HunterMissions,SHIELDBOT,20000,1,/Game/Loki/Core/Missions/HunterMissions/Oath/OathMeleeEnemiesIntoWall/DA_Mission_Oath_WallStunEnemies_2.1
Oath_WallStunEnemies_3,True,True,True,Oath_WallStunEnemies_3,True,True,Oath_WallStunEnemies_3,False,Oath_WallStunEnemies_Base,Production,0.16,HunterMissions,SHIELDBOT,20000,1,/Game/Loki/Core/Missions/HunterMissions/Oath/OathMeleeEnemiesIntoWall/DA_Mission_Oath_WallStunEnemies_3.1
Oath_WallStunEnemies_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,SHIELDBOT,,1,/Game/Loki/Core/Missions/HunterMissions/Oath/OathMeleeEnemiesIntoWall/DA_Mission_Oath_WallStunEnemies_Base.1
Reaper_LichMode,True,False,False,,False,False,,True,,Never,2.0,HunterMissions,Reaper,,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_LichMode.1
Reaper_LichMode_1,True,True,True,Reaper_LichMode_1,True,True,Reaper_LichMode_1,False,Reaper_LichMode,Production,2.0,HunterMissions,Reaper,10000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_LichMode_1.1
Reaper_LichMode_2,True,True,True,Reaper_LichMode_2,True,True,Reaper_LichMode_2,False,Reaper_LichMode,Production,2.0,HunterMissions,Reaper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_LichMode_2.1
Reaper_LichMode_3,True,True,True,Reaper_LichMode_3,True,True,Reaper_LichMode_3,False,Reaper_LichMode,Production,2.0,HunterMissions,Reaper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_LichMode_3.1
Reaper_QSweetSpotHit,True,False,False,,False,False,,True,,Never,2.0,HunterMissions,Reaper,,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_QSweetSpotHit.1
Reaper_QSweetSpotHit_1,False,False,True,Reaper_QSweetSpotHit_1,True,True,Reaper_QSweetSpotHit_1,False,Reaper_QSweetSpotHit,Production,2.0,HunterMissions,Reaper,10000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_QSweetSpotHit_1.1
Reaper_QSweetSpotHit_2,True,True,True,Reaper_QSweetSpotHit_2,True,True,Reaper_QSweetSpotHit_2,False,Reaper_QSweetSpotHit,Production,2.0,HunterMissions,Reaper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_QSweetSpotHit_2.1
Reaper_QSweetSpotHit_3,True,True,True,Reaper_QSweetSpotHit_3,True,True,Reaper_QSweetSpotHit_3,False,Reaper_QSweetSpotHit,Production,2.0,HunterMissions,Reaper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_QSweetSpotHit_3.1
Reaper_RMBHit,True,False,False,,False,False,,True,,Never,2.0,HunterMissions,Reaper,,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_RMBHit.1
Reaper_RMBHit_1,True,True,True,Reaper_RMBHit_1,True,True,Reaper_RMBHit_1,False,Reaper_RMBHit,Production,2.0,HunterMissions,Reaper,10000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_RMBHit_1.1
Reaper_RMBHit_2,True,True,True,Reaper_RMBHit_2,True,True,Reaper_RMBHit_2,False,Reaper_RMBHit,Production,2.0,HunterMissions,Reaper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_RMBHit_2.1
Reaper_RMBHit_3,True,True,True,Reaper_RMBHit_3,True,True,Reaper_RMBHit_3,False,Reaper_RMBHit,Production,2.0,HunterMissions,Reaper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Reaper/DA_Mission_Reaper_RMBHit_3.1
ResHealer_ETossToAllies_1,True,False,False,ResHealerETossToAllies_1,True,False,,False,ResHealer_ETossToAllies_Base,Production,0.16,HunterMissions,reshealer,10000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ETossToAllies/DA_Mission_ResHealer_ETossToAllies_1.1
ResHealer_ETossToAllies_2,True,False,False,ResHealerETossToAllies_2,True,False,,False,ResHealer_ETossToAllies_Base,Production,0.16,HunterMissions,reshealer,20000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ETossToAllies/DA_Mission_ResHealer_ETossToAllies_2.1
ResHealer_ETossToAllies_3,True,False,False,ResHealerETossToAllies_3,True,False,,False,ResHealer_ETossToAllies_Base,Production,0.16,HunterMissions,reshealer,20000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ETossToAllies/DA_Mission_ResHealer_ETossToAllies_3.1
ResHealer_ETossToAllies_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,reshealer,,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ETossToAllies/DA_Mission_ResHealer_ETossToAllies_Base.1
ResHealer_QRootKnocks_1,True,False,False,ResHealer_RootKnocks_1,True,False,,False,ResHealer_QRootKnocks_Base,Production,0.16,HunterMissions,reshealer,10000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/QRootKnocks/DA_Mission_ResHealer_QRootKnocks_1.1
ResHealer_QRootKnocks_2,True,False,False,ResHealer_RootKnocks_2,True,False,,False,ResHealer_QRootKnocks_Base,Production,0.16,HunterMissions,reshealer,20000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/QRootKnocks/DA_Mission_ResHealer_QRootKnocks_2.1
ResHealer_QRootKnocks_3,True,False,False,ResHealer_RootKnocks_3,True,False,,False,ResHealer_QRootKnocks_Base,Production,0.16,HunterMissions,reshealer,20000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/QRootKnocks/DA_Mission_ResHealer_QRootKnocks_3.1
ResHealer_QRootKnocks_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,reshealer,,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/QRootKnocks/DA_Mission_ResHealer_QRootKnocks_Base.1
ResHealer_ResWithR_1,True,True,True,ResHealer_ResWithR_1,True,True,ResHealer_ResWithR_1,False,ResHealer_ResWithR_Base,Production,0.16,HunterMissions,reshealer,10000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ResWithR/DA_Mission_ResHealer_ResWithR_1.1
ResHealer_ResWithR_2,True,True,True,ResHealer_ResWithR_2,True,True,ResHealer_ResWithR_2,False,ResHealer_ResWithR_Base,Production,0.16,HunterMissions,reshealer,20000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ResWithR/DA_Mission_ResHealer_ResWithR_2.1
ResHealer_ResWithR_3,True,True,True,ResHealer_ResWithR_3,True,True,ResHealer_ResWithR_3,False,ResHealer_ResWithR_Base,Production,0.16,HunterMissions,reshealer,20000,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ResWithR/DA_Mission_ResHealer_ResWithR_3.1
ResHealer_ResWithR_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,reshealer,,1,/Game/Loki/Core/Missions/HunterMissions/ResHealer/ResWithR/DA_Mission_ResHealer_ResWithR_Base.1
RocketJumper_LMBChains_1,True,False,False,RocketJumperSuccessiveLMBMission_1,True,False,,False,RocketJumper_LMBChains_Base,Production,0.16,HunterMissions,rocketjumper,10000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/DA_Mission_RocketJumper_LMBChains_1.1
RocketJumper_LMBChains_2,True,False,False,RocketJumperSuccessiveLMBMission_2,True,False,,False,RocketJumper_LMBChains_Base,Production,0.16,HunterMissions,rocketjumper,20000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/DA_Mission_RocketJumper_LMBChains_2.1
RocketJumper_LMBChains_3,True,False,False,RocketJumperSuccessiveLMBMission_3,True,False,,False,RocketJumper_LMBChains_Base,Production,0.16,HunterMissions,rocketjumper,20000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/DA_Mission_RocketJumper_LMBChains_3.1
RocketJumper_LMBChains_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,rocketjumper,,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/DA_Mission_RocketJumper_LMBChains_Base.1
RocketJumper_PunchWisps_1,True,False,False,RocketJumper_PunchStun_1,True,False,,False,RocketJumper_PunchWisps_Base,Production,0.16,HunterMissions,rocketjumper,10000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_PunchWisps/DA_Mission_RocketJumper_PunchWisps_1.1
RocketJumper_PunchWisps_2,True,False,False,RocketJumper_PunchStun_2,True,False,,False,RocketJumper_PunchWisps_Base,Production,0.16,HunterMissions,rocketjumper,20000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_PunchWisps/DA_Mission_RocketJumper_PunchWisps_2.1
RocketJumper_PunchWisps_3,True,False,False,RocketJumper_PunchStun_3,True,False,,False,RocketJumper_PunchWisps_Base,Production,0.16,HunterMissions,rocketjumper,20000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_PunchWisps/DA_Mission_RocketJumper_PunchWisps_3.1
RocketJumper_PunchWisps_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,rocketjumper,,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_PunchWisps/DA_Mission_RocketJumper_PunchWisps_Base.1
RocketJumper_RIntoQ_1,True,True,True,RocketJumper_RIntoQ_1,True,True,RocketJumper_RIntoQ_1,False,RocketJumper_RIntoQ_Base,Production,0.16,HunterMissions,rocketjumper,10000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_RIntoQ/DA_Mission_RocketJumper_RIntoQ_1.1
RocketJumper_RIntoQ_2,True,True,True,RocketJumper_RIntoQ_2,True,True,RocketJumper_RIntoQ_2,False,RocketJumper_RIntoQ_Base,Production,0.16,HunterMissions,rocketjumper,20000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_RIntoQ/DA_Mission_RocketJumper_RIntoQ_2.1
RocketJumper_RIntoQ_3,True,True,True,RocketJumper_RIntoQ_3,True,True,RocketJumper_RIntoQ_3,False,RocketJumper_RIntoQ_Base,Production,0.16,HunterMissions,rocketjumper,20000,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_RIntoQ/DA_Mission_RocketJumper_RIntoQ_3.1
RocketJumper_RIntoQ_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,rocketjumper,,1,/Game/Loki/Core/Missions/HunterMissions/RocketJumper/RocketJumper_RIntoQ/DA_Mission_RocketJumper_RIntoQ_Base.1
Ronin_AirSlamDunks_1,True,False,False,RoninAirSlamDunks1,True,False,,False,Ronin_AirSlamDunks_Base,Production,0.16,HunterMissions,RONIN,10000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Ronin_AirSlamDunks/DA_Mission_Ronin_AirSlamDunks_1.1
Ronin_AirSlamDunks_2,True,False,False,RoninAirSlamDunks2,True,False,,False,Ronin_AirSlamDunks_Base,Production,0.16,HunterMissions,RONIN,20000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Ronin_AirSlamDunks/DA_Mission_Ronin_AirSlamDunks_2.1
Ronin_AirSlamDunks_3,True,False,False,RoninAirSlamDunks3,True,False,,False,Ronin_AirSlamDunks_Base,Production,0.16,HunterMissions,RONIN,20000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Ronin_AirSlamDunks/DA_Mission_Ronin_AirSlamDunks_3.1
Ronin_AirSlamDunks_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,RONIN,,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Ronin_AirSlamDunks/DA_Mission_Ronin_AirSlamDunks_Base.1
Ronin_EmpoweredBlazingSpirit_1,True,False,False,Ronin_BlazingSpirit_1,True,False,,False,Ronin_EmpoweredBlazingSpirit_Base,Production,0.16,HunterMissions,RONIN,10000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Reversal/DA_Mission_Ronin_EmpoweredBlazingSpirit_1.1
Ronin_EmpoweredBlazingSpirit_2,True,False,False,Ronin_BlazingSpirit_2,True,False,,False,Ronin_EmpoweredBlazingSpirit_Base,Production,0.16,HunterMissions,RONIN,20000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Reversal/DA_Mission_Ronin_EmpoweredBlazingSpirit_2.1
Ronin_EmpoweredBlazingSpirit_3,True,False,False,Ronin_BlazingSpirit_3,True,False,,False,Ronin_EmpoweredBlazingSpirit_Base,Production,0.16,HunterMissions,RONIN,20000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Reversal/DA_Mission_Ronin_EmpoweredBlazingSpirit_3.1
Ronin_EmpoweredBlazingSpirit_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,RONIN,,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/Reversal/DA_Mission_Ronin_EmpoweredBlazingSpirit_Base.1
Ronin_RMBKnocks_1,True,False,False,RoninRMBKnocks_1,True,False,,False,Ronin_RMBKnocks_Base,Production,0.16,HunterMissions,RONIN,10000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/DA_Mission_Ronin_RMBKnocks_1.1
Ronin_RMBKnocks_2,True,False,False,RoninRMBKnocks_2,True,False,,False,Ronin_RMBKnocks_Base,Production,0.16,HunterMissions,RONIN,20000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/DA_Mission_Ronin_RMBKnocks_2.1
Ronin_RMBKnocks_3,True,False,False,RoninRMBKnocks_3,True,False,,False,Ronin_RMBKnocks_Base,Production,0.16,HunterMissions,RONIN,20000,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/DA_Mission_Ronin_RMBKnocks_3.1
Ronin_RMBKnocks_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,RONIN,,1,/Game/Loki/Core/Missions/HunterMissions/Ronin/DA_Mission_Ronin_RMBKnocks_Base.1
Sniper_360noscope_1,True,False,False,SniperLMB360noscope_1,True,False,,False,Sniper_360noscope_Base,Production,0.16,HunterMissions,sniper,10000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_360NoScope/DA_Mission_Sniper_360noscope_1.1
Sniper_360noscope_2,True,False,False,SniperLMB360noscope_2,True,False,,False,Sniper_360noscope_Base,Production,0.16,HunterMissions,sniper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_360NoScope/DA_Mission_Sniper_360noscope_2.1
Sniper_360noscope_3,True,False,False,SniperLMB360noscope_3,True,False,,False,Sniper_360noscope_Base,Production,0.16,HunterMissions,sniper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_360NoScope/DA_Mission_Sniper_360noscope_3.1
Sniper_360noscope_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,sniper,,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_360NoScope/DA_Mission_Sniper_360noscope_Base.1
Sniper_BirdEnemies_1,True,False,False,SniperBirdEnemies1,True,False,,False,Sniper_BirdEnemies_Base,Production,0.16,HunterMissions,sniper,10000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/BirdThem/DA_Mission_Sniper_BirdEnemies_1.1
Sniper_BirdEnemies_2,True,False,False,SniperBirdEnemies2,True,False,,False,Sniper_BirdEnemies_Base,Production,0.16,HunterMissions,sniper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/BirdThem/DA_Mission_Sniper_BirdEnemies_2.1
Sniper_BirdEnemies_3,True,False,False,SniperBirdEnemies3,True,False,,False,Sniper_BirdEnemies_Base,Production,0.16,HunterMissions,sniper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/BirdThem/DA_Mission_Sniper_BirdEnemies_3.1
Sniper_BirdEnemies_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,sniper,1000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/BirdThem/DA_Mission_Sniper_BirdEnemies_Base.1
Sniper_ConsecutiveHits1,True,False,False,SniperConsecutiveHits_1,True,False,,False,Sniper_ConsecutiveHits_Base,Production,0.16,HunterMissions,sniper,10000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_ConsecutiveHits/DA_Mission_Sniper_ConsecutiveHits1.1
Sniper_ConsecutiveHits2,True,False,False,SniperConsecutiveHits_2,True,False,,False,Sniper_ConsecutiveHits_Base,Production,0.16,HunterMissions,sniper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_ConsecutiveHits/DA_Mission_Sniper_ConsecutiveHits2.1
Sniper_ConsecutiveHits3,True,False,False,SniperConsecutiveHits_3,True,False,,False,Sniper_ConsecutiveHits_Base,Production,0.16,HunterMissions,sniper,20000,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_ConsecutiveHits/DA_Mission_Sniper_ConsecutiveHits3.1
Sniper_ConsecutiveHits_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,sniper,,1,/Game/Loki/Core/Missions/HunterMissions/Sniper/LMB_ConsecutiveHits/DA_Mission_Sniper_ConsecutiveHits_Base.1
Stalker_CloneDamageDealt_1,True,True,True,Stalker_CloneDamageDealt_1,True,True,Stalker_CloneDamageDealt_1,False,Stalker_CloneDamageDealt_base,Production,0.16,HunterMissions,stalker,10000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_CloneDamageDealt/DA_Mission_Stalker_CloneDamageDealt_1.1
Stalker_CloneDamageDealt_2,True,True,True,Stalker_CloneDamageDealt_2,True,True,Stalker_CloneDamageDealt_2,False,Stalker_CloneDamageDealt_base,Production,0.16,HunterMissions,stalker,20000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_CloneDamageDealt/DA_Mission_Stalker_CloneDamageDealt_2.1
Stalker_CloneDamageDealt_3,True,True,True,Stalker_CloneDamageDealt_3,True,True,Stalker_CloneDamageDealt_3,False,Stalker_CloneDamageDealt_base,Production,0.16,HunterMissions,stalker,20000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_CloneDamageDealt/DA_Mission_Stalker_CloneDamageDealt_3.1
Stalker_CloneDamageDealt_base,True,False,False,,False,False,,True,,Never,,HunterMissions,stalker,,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_CloneDamageDealt/DA_Mission_Stalker_CloneDamageDealt_base.1
Stalker_MidAirRMBSpikes_1,True,False,False,StalkerMidAirRMBSpikes_1,True,False,,False,Stalker_MidAirRMBSpikes_Base,Production,0.16,HunterMissions,stalker,10000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_MidAirRMBSpikes/DA_Mission_Stalker_MidAirRMBSpikes_1.1
Stalker_MidAirRMBSpikes_2,True,False,False,StalkerMidAirRMBSpikes_2,True,False,,False,Stalker_MidAirRMBSpikes_Base,Production,0.16,HunterMissions,stalker,20000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_MidAirRMBSpikes/DA_Mission_Stalker_MidAirRMBSpikes_2.1
Stalker_MidAirRMBSpikes_3,True,False,False,StalkerMidAirRMBSpikes_3,True,False,,False,Stalker_MidAirRMBSpikes_Base,Production,0.16,HunterMissions,stalker,20000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_MidAirRMBSpikes/DA_Mission_Stalker_MidAirRMBSpikes_3.1
Stalker_MidAirRMBSpikes_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,stalker,1000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_MidAirRMBSpikes/DA_Mission_Stalker_MidAirRMBSpikes_Base.1
Stalker_QExecutes_1,True,True,True,Stalker_QExecutes_1,True,True,Stalker_QExecutes_1,False,Stalker_QExecutes_Base,Production,0.16,HunterMissions,stalker,10000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_QExecutes/DA_Mission_Stalker_QExecutes_1.1
Stalker_QExecutes_2,True,True,True,Stalker_QExecutes_2,True,True,Stalker_QExecutes_2,False,Stalker_QExecutes_Base,Production,0.16,HunterMissions,stalker,20000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_QExecutes/DA_Mission_Stalker_QExecutes_2.1
Stalker_QExecutes_3,True,True,True,Stalker_QExecutes_3,True,True,Stalker_QExecutes_3,False,Stalker_QExecutes_Base,Production,0.16,HunterMissions,stalker,20000,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_QExecutes/DA_Mission_Stalker_QExecutes_3.1
Stalker_QExecutes_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,stalker,,1,/Game/Loki/Core/Missions/HunterMissions/Stalker/Stalker_QExecutes/DA_Mission_Stalker_QExecutes_Base.1
Storm_DashResets_1,True,False,False,StormDashResets_1,True,False,,False,Storm_DashResets_Base,Production,0.16,HunterMissions,Storm,10000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/DashResets/DA_Mission_Storm_DashResets_1.1
Storm_DashResets_2,True,False,False,StormDashResets_2,True,False,,False,Storm_DashResets_Base,Production,0.16,HunterMissions,Storm,20000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/DashResets/DA_Mission_Storm_DashResets_2.1
Storm_DashResets_3,True,False,False,StormDashResets_3,True,False,,False,Storm_DashResets_Base,Production,0.16,HunterMissions,Storm,20000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/DashResets/DA_Mission_Storm_DashResets_3.1
Storm_DashResets_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,Storm,,1,/Game/Loki/Core/Missions/HunterMissions/Storm/DashResets/DA_Mission_Storm_DashResets_Base.1
Storm_RMBAirborne_1,True,True,True,Storm_RMBAirborne_1,True,True,Storm_RMBAirborne_1,False,Storm_RMBAirborne_Base,Production,0.16,HunterMissions,Storm,10000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/Storm_RMBAirborne/DA_Mission_Storm_RMBAirborne_1.1
Storm_RMBAirborne_2,True,True,True,Storm_RMBAirborne_2,True,True,Storm_RMBAirborne_2,False,Storm_RMBAirborne_Base,Production,0.16,HunterMissions,Storm,20000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/Storm_RMBAirborne/DA_Mission_Storm_RMBAirborne_2.1
Storm_RMBAirborne_3,True,True,True,Storm_RMBAirborne_3,True,True,Storm_RMBAirborne_3,False,Storm_RMBAirborne_Base,Production,0.16,HunterMissions,Storm,20000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/Storm_RMBAirborne/DA_Mission_Storm_RMBAirborne_3.1
Storm_RMBAirborne_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,Storm,5000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/Storm_RMBAirborne/DA_Mission_Storm_RMBAirborne_Base.1
Storm_SpreadRStacks_1,True,False,False,Storm_SpreadRStacks1,True,False,,False,Storm_SpreadRStacks_Base,Production,0.16,HunterMissions,Storm,10000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/StormSpreadRStacks/DA_Mission_Storm_SpreadRStacks_1.1
Storm_SpreadRStacks_2,True,False,False,Storm_SpreadRStacks2,True,False,,False,Storm_SpreadRStacks_Base,Production,0.16,HunterMissions,Storm,20000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/StormSpreadRStacks/DA_Mission_Storm_SpreadRStacks_2.1
Storm_SpreadRStacks_3,True,False,False,Storm_SpreadRStacks3,True,False,,False,Storm_SpreadRStacks_Base,Production,0.16,HunterMissions,Storm,20000,1,/Game/Loki/Core/Missions/HunterMissions/Storm/StormSpreadRStacks/DA_Mission_Storm_SpreadRStacks_3.1
Storm_SpreadRStacks_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,Storm,,1,/Game/Loki/Core/Missions/HunterMissions/Storm/StormSpreadRStacks/DA_Mission_Storm_SpreadRStacks_Base.1
Succubus_RMBHealAllies,True,False,False,,False,False,,True,,Never,,HunterMissions,succubus,,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RMBHealAllies.1
Succubus_RMBHealAllies_1,True,True,True,succubus_rmbhealallies_1,True,True,Succubus_RMBHealAllies_1,False,Succubus_RMBHealAllies,Production,0.25,HunterMissions,succubus,10000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RMBHealAllies_1.1
Succubus_RMBHealAllies_2,True,True,True,succubus_rmbhealallies_2,True,True,Succubus_RMBHealAllies_2,False,Succubus_RMBHealAllies,Production,0.25,HunterMissions,succubus,20000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RMBHealAllies_2.1
Succubus_RMBHealAllies_3,True,True,True,succubus_rmbhealallies_3,True,True,Succubus_RMBHealAllies_3,False,Succubus_RMBHealAllies,Production,0.25,HunterMissions,succubus,20000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RMBHealAllies_3.1
Succubus_RStunEnemies,True,False,False,,False,False,,True,,Never,,HunterMissions,succubus,,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RStunEnemies.1
Succubus_RStunEnemies_1,True,True,True,succubus_rstunenemies_1,True,True,Succubus_RStunEnemies_1,False,Succubus_RStunEnemies,Production,0.25,HunterMissions,succubus,10000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RStunEnemies_1.1
Succubus_RStunEnemies_2,True,True,True,succubus_rstunenemies_2,True,True,Succubus_RStunEnemies_2,False,Succubus_RStunEnemies,Production,0.25,HunterMissions,succubus,20000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RStunEnemies_2.1
Succubus_RStunEnemies_3,True,True,True,succubus_rstunenemies_3,True,True,Succubus_RStunEnemies_3,False,Succubus_RStunEnemies,Production,0.25,HunterMissions,succubus,20000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_RStunEnemies_3.1
Succubus_StompWisps,True,False,False,,False,False,,True,,Never,,HunterMissions,succubus,,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_StompWisps.1
Succubus_StompWisps_1,True,True,True,succubus_stompwisps_1,True,True,Succubus_StompWisps_1,False,Succubus_StompWisps,Production,0.25,HunterMissions,succubus,10000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_StompWisps_1.1
